,All,B,DC,Fibroblast,Gliacyte,Intestinal Epithelial,Lymphatic EC,Mast,Mono/Macro,Pericyte,Plasma,SMC,T,Tumor,Vascular EC
L1TD1,0.013274587351110773,0.0,0.0,-0.0003054164794048252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGPTL1,0.013250068907119451,0.0,0.0,0.021640929751456026,-0.003759398496240631,0.0,0.0,0.0,-0.0017800844004443625,-0.003002645992942301,0.0,0.0,0.0,-0.00023528100737068251,0.11543985244925464
CAV2,0.0132092890275554,0.0,0.0,0.0,0.0,0.0,-0.004096072597480514,0.0,0.0,0.0,0.0,0.0,-0.001972872567992128,0.0,0.0
DNM1,0.01313241438719727,0.0,0.0,0.0,0.0,0.0,0.0,-0.004385964912280801,0.0,0.0,-0.0025568379471386836,-0.0008344120533312829,0.0,0.0,-0.0023575779592583538
CAV1,0.013112629260117383,0.0,-0.005225603309270788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010351762910174714,0.0,0.0,-0.0012926664436528016,0.0051973673225133386
CLIC2,0.01311152551398212,0.03820391799964329,0.0,0.0,0.0,0.0,0.0,-0.005116959064327484,0.0,0.0,0.0,-0.0013026293070699097,-0.009844363394929547,-0.0008794920230114252,0.0
MYO1F,0.013064993642367078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024822695375043377,0.0
TMEM26,0.013028555802082549,0.0,0.0,0.04048324364280672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005506465223408941,0.0
PDE4B,0.013022705982135003,0.0,0.0,0.002202769832243474,0.0,0.0,0.0,0.0,0.0,-0.004679144391560051,-0.007974676165260194,0.01088561657418668,0.0,0.0,0.0
SAMD3,0.013017584136638297,0.0,-0.002480548799860957,0.0,0.0,0.0,0.0,0.0,0.012740966433880988,-0.002463618267125641,0.021040818420659312,0.0,0.0,0.0,0.0
AHNAK2,0.013012976115607798,0.0,0.0,-0.00694034425857149,0.0,0.0,0.0,0.0,-0.001545729751665117,-0.0017589180404714644,-0.0008983567154831686,0.04201606781042974,-0.002543093915230598,0.0,-0.00311106456930819
VWA1,0.012996826038915627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007139549042419696,0.0,0.0,0.0,0.0,0.0,0.0
NT5E,0.012984175333957319,-0.011987324039497649,0.0,-0.00045757986419368553,0.0,0.0,-0.008699829608710113,0.0,-0.0040438106258172376,-0.0027167974730684516,0.0,0.0,0.0,-0.0017140420682864596,0.0
GNAO1,0.01298129726556044,0.0,-0.0023954866362047313,-0.0021892311772804185,0.0,0.0,0.0,0.0,0.0,-0.004894913344532345,0.0,0.0,-0.0033495854241428827,0.0,-0.004099722293814507
CBX7,0.012929432165052561,0.0,0.0,0.0,-0.004385964912280788,0.0,-0.003941441441441496,0.0,-0.002921733349671514,0.0,0.0,-0.00518052679805912,-0.006290976566218285,0.0,0.0
PYGL,0.012928959884251549,0.0,0.0,0.0,-0.006978570034542125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008156090515421885,0.0
RELN,0.012925938107356247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006309669896031101,0.0,0.0,0.0
STAB2,0.012905878526394748,0.0,0.0,-0.0012401184184282457,0.0,0.0,-0.016196346418520746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM4,0.012850430625990207,0.0,0.0,0.0,0.0,0.0,-0.010655426968165554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PODN,0.012821694376347054,0.0,0.0,0.0,-0.0037593984962406503,0.0,-0.0088546590639973,0.0,-0.007480604231073738,0.03880071302658319,0.0,0.0,0.0,-0.0027545347666934083,0.0
IQSEC3,0.012803455253944081,0.0,0.0,-0.002520275536150256,0.0,0.0,-0.001689189189189211,0.0,-0.0014661227489241786,0.0,0.0,0.0,0.0,-0.00027211046945218903,0.0
ADGRD1,0.012787528682960812,0.0,-0.0018004460375313752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007717408896834708,0.0,0.0,0.0
PRNP,0.012721685243540485,0.0,0.0,0.0,-0.008715093659220588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019780081134548183,0.0,0.0
LCP2,0.012638802750182379,0.0,0.0,0.0,0.0,-0.0022423281364838616,0.0,-0.010953453484948262,0.0,0.0,0.0,0.0,0.0,-0.0013282444130936415,0.0
HBB,0.012630799787602308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003923239603681822,-0.010760058997163445
ITGB3,0.012598987919686964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005991753344513335,0.0
ATP2B4,0.012591533426354527,0.0,0.0,0.0,0.0,0.0,0.0,-0.003654970760233967,0.0,0.0,-0.00304084822825506,0.0,0.0,-0.0013425289059609984,0.0
NR2F2,0.012589828159581382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC4,0.012533001296182098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013201288197728263,0.0,0.0
CHD3,0.01245420285060685,0.0,-0.011811365198569474,0.0,0.06392860209114978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005445293617000286,0.0064106551258810525
ECSCR,0.012448588875390552,-0.0007314028986988442,0.0,0.0,0.0,-0.0008877369990068149,0.0,-0.0043859649122807475,-0.002326225572772255,0.0,0.0,0.0,0.0,0.0,0.0
SRPX,0.012440108663104757,0.0,0.0,0.007028821077997472,-0.010782804672728418,0.0,0.0,0.0,-0.0020466431458905227,-0.004699689715161244,0.0,-0.004903071478488558,0.0,0.0,0.02453030900974606
TGFBR2,0.012436167864371676,0.0,0.0,0.0,-0.014012947931840412,0.0,0.0,0.0,0.0,0.0,-0.0006370862854237037,0.0,0.0,0.0,0.0
CPNE5,0.012433952970803536,0.05383746594626556,0.0,0.0,0.0,0.0,0.0,0.0,-0.001862033610613432,-0.003186804475480694,0.0,0.0,0.0,-0.00018888077539638888,0.0
TACC1,0.012417202968452695,0.0,0.012748937067772654,0.0,-0.01890139482865266,0.0,-0.015587001484081535,-0.01752001162255567,0.0,0.0,0.005066185156031935,0.0,0.02235944339190247,0.0,0.0
TGFBR1,0.012385560398029027,-0.023784610899271426,0.0,0.0,0.0,0.002938422417158234,0.0,-0.0021929824561403625,0.0,0.0,0.0,0.0,0.02474918675006666,0.0,0.0
ARHGEF25,0.012382609088534901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002956968713374383,-0.002123070921821827,0.0
ANK2,0.012377183758137157,0.0,0.0,0.004029297585307773,0.07873176402656648,0.0,-0.0028153153153153187,0.0,0.013171456333475757,0.0,0.024752599063778667,0.0,0.0,-0.0006015208633940329,0.0
RAB7B,0.012372117972903891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000899322383775773,0.0,0.0,0.0,0.0
PNPLA7,0.012366870826711408,-0.002837438288699041,-0.0030360873667859226,0.0,0.0,0.0,0.0,-0.0029239766081871703,-0.0020473700779205218,0.0,-0.0027981499494276452,0.0,-0.0028404911602384142,-0.002711341809104298,0.0
UNC5B,0.0123112490478732,0.0,0.0,0.0,0.0,0.0,0.052298858095305184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007279932929673558
ADGRA2,0.01228475480681028,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029239766081871196,-0.006165189794662031,0.0,0.0,0.0,0.0,-0.005061103114800188,-0.001023951752203912
LPP,0.012273800398619424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017650634081969215,0.0,0.001127850597551358,0.0,0.0
ARHGAP29,0.01226705883915712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06981636136352326,0.0,0.0,0.0,-0.002899692347876483,-0.0024048882318699148,0.0
EMP3,0.012257595115028342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034184345051323874,0.0,0.003970091410034022,0.0
TUB,0.012254641627765673,0.0,-0.002057097983102948,0.0249634938754904,0.0,0.0,0.0,0.0,-0.0010669618934458247,0.0,0.0,0.0,0.0,0.0,0.0
CD302,0.012211238921810665,0.0,0.0,0.0,0.0,-0.005059983475266407,0.0,0.0,0.0,0.0,0.0,0.0,-0.003435007893593901,0.0,-0.005103170904132372
ZAP70,0.012201902784142557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10RA,0.012199322713881182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003238611956376202,0.0,0.0,0.016873463034972253,0.0,-0.001824547653350936
PPP1R16B,0.01216184696362794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008638307946929795
BEND6,0.012153160856299753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008503789192320326,0.0,0.0,0.0
DENND1C,0.012152054897494949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065122686848356585,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,0.012101431090495085,0.0,0.0,0.021202370142907805,0.0,0.0,0.0,-0.011000319896349116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGFBP6,0.012085198717810325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663772466037508,0.0,-0.003502216833861851,0.0,0.0
CD69,0.01206841162397528,0.0,0.052993683024656,0.012334746816365639,0.0,0.0,0.0,0.0,0.0067709292051555256,0.0,0.0,0.0,0.0,0.011840519152272268,0.0
FBLN5,0.012040664667205865,-0.004000966604898153,0.0,0.0,0.0,-0.0032742966869848196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015591706349500595,0.0
PNCK,0.012030180146047231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRB3,0.01201252569370899,0.0,-0.0035694990789280614,0.0,0.0,0.0,-0.010163374996373023,0.0,0.0,0.0,0.028231751680206398,0.0,0.0,-0.00156710116117071,0.0
KIAA1755,0.011999772522135514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAK3,0.011992917778465713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000597560456008299,-0.0018953147444865227,-0.0006528783722549921,0.0
SERPINA3,0.011992121181622106,0.0,0.0,0.008944529688289002,0.0,0.0,0.0,0.0,0.0,-0.0012482469139933421,0.0,-0.0008231265519192015,0.0,0.0,-0.008177403927453716
CYP7B1,0.011976325251093196,0.0,0.0,0.0,-0.008185177259442065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572879836848884,-0.001317158289918071,0.01952121127390243
NPL,0.011908675798211445,0.0,0.0,0.0,0.0,-0.0012718230482584641,0.0,0.0,0.006795556965497106,0.0,0.0,0.0,0.0,0.0,0.0
COL8A2,0.011843500158516254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018572852422810923,-0.0014144332962945602,0.0,0.0,0.0
FHL1,0.011823134884414848,0.0,-0.006485058271262184,0.03271623484607558,0.0,-0.0025369058762205374,-0.018371081895918108,0.0,-0.005326147867283643,0.051146292295419414,0.0,0.0,0.0,-0.0010325996689119512,0.0
SLC15A3,0.011817439909202847,0.0,0.0,0.0,-0.0025144226305924013,-0.0024072519492632843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPKB,0.011798461149027105,0.0,-0.009644040596900346,0.0,-0.006265664160401094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST2H2BE,0.011741588144853956,0.0,0.0,-0.0017031831066166097,-0.0037593984962406755,-0.0022756303797444896,0.0,0.0,0.0,0.0,-0.004479453451398875,-0.001098815491304358,-0.0018827820924616613,-0.001976232596824935,-0.0016273964522186498
RASGRP1,0.01170719541453149,0.0,0.0,0.0,0.0,0.060827759479795684,0.0,0.0,0.015054546751089592,0.0,0.026589448476206656,0.0,0.0,0.0,-0.002820359211964293
POU2AF1,0.011705272487798781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029508284865763417,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL5,0.011702188937370685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025218235101450593,0.0,0.014819751870444757,-0.005453628675428621
HSPB7,0.011645315558323035,0.0,0.0,-0.001832748644949152,0.0,0.0,0.0,0.0,0.0,-0.015785475653861257,0.0,0.0,0.0,0.0,-0.002735826014898753
ST5,0.011643856909814926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008743324961794894,0.0
SOX17,0.011619089851379058,0.0,0.0,-0.0004253634404804878,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018340180254825182,0.0,0.0,-0.0001806451506312042,0.0
PLEKHH2,0.011608069898054409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002255002063984993,0.0,0.0,-0.002394781484788522,0.0,0.0,0.0
QKI,0.011591207346011165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005114173540776504,0.003289618091891674,0.0
ITPR1,0.011574595787161484,0.0,0.0,0.0,-0.0031328320802005566,0.0,-0.013168448201888412,-0.01085484591908283,0.0,0.0,0.0,0.009550810309130476,0.0,0.0005321648314070665,0.0
AXL,0.011561776001843981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB8,0.011550645398757976,0.0,0.0,0.009010227676464347,0.0,0.0,0.0,0.0,-0.00511975183711842,0.0,-0.005771429413382594,0.0,0.0,-0.000900505545298488,0.0
ACP5,0.011531938504241782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007503009135947574,-0.0016968619339801131,0.0
SLC24A3,0.011501233519272219,0.0,0.0,0.0,0.0,0.0,-0.0016891891891891836,0.0,-0.0019326288683166586,0.0,0.0,0.008554024441659177,-0.004161022027307506,-0.0002976889200750829,0.0
PIM1,0.011493042106466076,0.0,0.0,0.0,-0.003759398496240655,-0.003195419511126175,-0.010608265978443542,-0.0036549707602339192,0.0019480179639979284,0.0,0.0,0.0,0.0,0.0,0.0
FSCN1,0.011490824398565231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S1PR2,0.011461148656885899,0.0,0.0,0.0,0.0,-0.00045570869374702606,0.0,-0.008783109835284856,0.0,0.0,0.0,-0.0005496931692114959,0.0,0.0,0.0
FADS2,0.011438324136645233,0.0,-0.002975847676025251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002215986419818596,0.0,0.0,0.0
VAT1,0.011417877600010234,-0.012291966140700585,-0.005136050237867402,0.0,0.0,0.005151511306135207,0.0,-0.015136422103534695,0.0,0.0,0.014613993350894939,0.0,0.0206337026098324,0.0,0.0
PPP1R3C,0.01137741022355789,0.0,0.0,0.0,0.0,-0.0004412836159291366,0.0,0.0,-0.0020164046761383296,0.0,0.0,0.0,0.0,-0.000608497359835835,0.0
NCKAP1L,0.011362120738533862,0.0,0.0,0.0,0.0,-0.0014325781678691902,-0.0005630630630630658,-0.0065153968889333945,0.0,0.0,0.0,-0.0026142038618088915,0.0,-0.0007713501460118902,0.0
CD86,0.01136171241834232,0.0,0.0,0.04626634756711717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028451802432542584,-0.0007495631301605758,0.0
LRRC32,0.01134889130558147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021167666254856464,0.0,0.0,0.0,-0.0025640521596294375,0.0
LGI4,0.011342298307823101,0.0,0.0,-0.000948374900220878,0.0,0.0,0.0,0.0,0.0,0.0,-0.004114433184712545,0.0,0.0,0.0,0.0
CD84,0.011334112702923126,0.025651388482717155,0.03618513651297319,0.0,0.0,0.0,-0.0033783783783783157,-0.00511695906432763,0.0,0.0,0.0,-0.0004950023891427186,0.0,0.0,0.0
TTLL7,0.011266408930713375,-0.005268297073350639,0.0,0.0,0.0,0.0,0.0,-0.00438596491228076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH10,0.011263653783490955,-0.0030727753942858976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027713924390642165,0.0,0.0,0.0,0.0,0.0
RBPMS,0.011243455048892311,0.0,0.0,0.0,0.0,0.0,-0.01547025253971555,-0.003654970760234051,0.0,0.0,0.0,0.0,0.0,0.014498559420493894,0.0
MPDZ,0.011210182345008495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709872995397272,0.0,0.0,0.0,-0.0005112154337519997,0.0
EFEMP2,0.011190865720467435,-0.0026704997051120753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002951258486086757,0.0,-0.0017893892618231285,-0.004757983316360357
SH3PXD2B,0.011183952380370227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016375568874801443,0.0,-0.003410854147176852,0.0,0.0
PPP1R18,0.011167584869473047,0.0,0.0,0.0,-0.0060065242297986385,-0.003605041031379099,0.0,-0.005116959064327558,0.0,0.0,0.0,0.0,0.007877114423416032,0.005153892389821166,0.0
MOXD1,0.011147232801227895,0.03182674729561696,-0.004537062718102911,0.0,0.0,0.0,0.0,0.0,-0.006577782272480021,0.0,0.0,0.0,0.0,0.0,0.0
EYA1,0.011131498284197223,0.0,0.0,-0.002241001563071474,0.0,0.0,0.0,0.0,-0.002376705142925786,0.0,-0.0021986080294984518,0.0,0.0,0.0,0.0
BHLHE41,0.01113058742466125,0.042355513961569204,0.0,0.0,0.0,0.005082202864315261,0.0,0.0,0.0,0.0,0.0,-0.00061563968925389,0.0,0.0,0.0
PIK3CD,0.011127954559189713,0.0,0.0,-0.001248806450691031,0.0,-0.002226473912291414,0.0,0.0,-0.0049594953455495555,0.0,0.003611459662321505,-0.001286000013188604,0.0,0.0,0.0
PTMS,0.011092555693806903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00748211213323275,0.0
HGF,0.011083436307245922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010155948410586284,0.0,0.0,-0.0005661264575510704,0.0
GABARAP,0.01100938159303171,0.0,-0.0021005950028611807,0.0,-0.005833339912217375,0.0,-0.020921752182273996,0.0,0.0,0.0,0.0,0.0,0.009283822069369748,0.0029555695563284828,-0.0177697847502474
PODXL,0.011007981022208511,0.0,0.0,0.0,0.0,-0.006567071871236901,0.0,-0.0021929824561403594,0.0,0.0,-0.004622763946520008,0.0,0.0,0.0,0.0
THEMIS2,0.011005932576408743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009691527846569385,0.0,-0.0022898928610734057,0.0
MS4A6A,0.010980155508231868,0.0,0.0,0.0,-0.005664179207911467,0.0,0.0,0.0,0.0,-0.006084394534737107,0.0,0.0,0.0,-9.979371415158933e-05,0.0
MAB21L2,0.010946831738720459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001374021572638451,0.05594307522572677,-0.0036277162347116854,-0.0003789347376966702,0.0,-0.0001740806161071171,-0.0023211840529169673
SLC18A2,0.010934463795278217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPK2B,0.010928169161627886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004090749733091115,0.0
C1orf21,0.010886074892563005,-0.011326931902760734,0.014930858719775668,-0.00020080072450554584,-0.0031328320802005848,0.0,-0.006771517766763291,-0.001461988304093582,0.0,0.0,0.01136553843412689,0.0,0.0,-0.005487958529415139,0.0
PLPP3,0.010884692598777715,0.0,0.0,0.0,-0.006265664160401104,0.006986264945158226,0.0320649873672711,-0.005116959064327517,0.0,0.09575631615869735,0.0,0.0,0.0,-0.002338965928363877,0.0
PREX2,0.010868197610216457,0.0,0.0,0.006744724529098034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001705566854118533,-0.003161079490046832,-0.00022014860925603273,0.0
RASAL3,0.01086559612831068,0.0,0.0,0.0,0.0,-0.0013273234138844135,0.0,0.0,0.0,0.0,0.01787248189724673,0.0,0.0,-0.0003024260488787086,0.0
CLEC2B,0.010861739410879825,0.0,0.0,0.0,-0.0018796992481203265,0.0,0.0,0.0,0.0,-0.013125799653412831,0.021298403030409814,0.0,0.0,-0.0012511507971645034,0.0
FGFR1,0.010848642044206406,0.0,-0.0030289888853307057,0.0,0.0,0.0,-0.006776324576144662,0.0,0.0,-0.02240824497215305,0.0,0.0,-0.004067345240501914,0.0,0.0
EHD2,0.010772349793492854,0.0,-0.003438418857753579,0.0,0.0,0.033568106653852195,-0.00968021922853173,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012490112936959805,0.0
LIX1L,0.01076045465576648,0.0,0.0,0.0,0.0,0.005422726719838936,-0.010235400627639819,-0.012017684465730424,0.0,0.0,0.0,0.0,0.0,0.007384232005954074,0.0
PFKFB3,0.010759973355135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGI2,0.010720173423307812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047291680216298565,-0.0018145035293080443,0.0,0.0,0.0
CAVIN2,0.010699277269393154,-0.005547719874772464,0.0,0.0,-0.0037593984962406104,0.0,0.0,0.0,-0.004279399172622386,0.0,0.0,0.0,0.0,0.0,0.0
FPR3,0.010673942115221132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005177201994432564,-0.003733419716478684,0.0,-0.002215026556536468,-0.0008346349045649172,0.0
PKD2,0.010652498026584889,-0.0041035556718420005,0.0,0.0,-0.006663655075854226,-0.0008678860545476758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014201318843515423,0.0
MS4A7,0.010650627024247229,-0.009578142832360168,0.0,0.0,-0.009227208566593996,-0.001271160030844484,-0.006605985668523101,0.0,0.0,-0.0068149809238804765,-0.011797164693011288,0.0,-0.0028925071451487605,0.042370238415675464,0.0181847799843528
CHI3L2,0.010647716069337917,0.0,0.0,0.012927699190801601,0.0,0.0,-0.004504504504504522,0.0,-0.0015640870653586482,0.0,0.0,0.0,0.021703494262379153,0.0,0.0
ITIH5,0.010607850293595697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029653170243773945,0.0
SNRK,0.010580530126019873,0.0,0.0,0.0,-0.0012531328320802243,0.0,-0.008317798550373389,0.0,0.0,0.007840292744516074,0.0,-0.004153883639564312,0.0,0.0,0.0
NFATC1,0.010518139991902457,0.0,0.0,0.0,0.0,-0.0008049709657782068,0.0,0.0,0.0,0.0,-0.00617468430645183,0.0,0.0,-0.0009711567646695789,0.0
CLIP4,0.010489991089889138,0.0,-0.00368320441478591,0.0,-0.003759398496240663,-0.0011032507713895278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAN1C1,0.010482536503399012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009640817577834107,-0.005223831386135062
TDO2,0.010469077805396633,0.05246489242585436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00394620523774551,0.0,0.0,0.0,-0.0008041015389295007,0.0
KCNJ8,0.010465283671546057,0.0,-0.0022041522115129916,0.0,0.0,0.0,0.0,0.0,-0.0009899840594979662,0.0,0.0,0.0,0.0,0.0,0.0
TRAT1,0.010441099240132505,0.007190103782800981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004996397619348646,0.0
CXCR6,0.010438892431406313,-0.007102387603150382,0.0,-0.0030676402756041965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015328318378827942,0.0,0.0
OLFML2A,0.01042315662565071,-0.005034772591094098,0.0,0.0,0.09768605442837573,0.0,0.0,0.0,0.007468231214332737,0.0,0.0,0.0,0.0,0.0,0.0
CLEC10A,0.010418385974391771,0.0,0.0,0.0,-0.0031328320802005848,0.0,0.0,0.0,0.0,0.0,0.0,-0.001503933195297819,0.0,0.0,0.0
COL28A1,0.010402270777255028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013236275916757789,0.0,0.0,-0.0009327825653655864,0.0
RGL1,0.010364691617382963,0.0,0.0,0.0,-0.007494403438977716,-0.0027682439879250912,0.0,0.0,0.0,0.0,-0.007067004066445044,0.0,0.0,0.0,0.0
EMILIN2,0.010354679078791076,0.0,-0.013060719046711727,0.0006623419969762019,0.0,0.0,-0.0033783783783783157,-0.02031589977724874,0.0,0.0,-0.006238983759584276,0.0,0.0,0.023860281700405803,0.0
ARHGAP23,0.01035323416933666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786740919778899,0.0,0.0,0.0,0.0
VAV1,0.010225816204153887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032755134188262917,0.0,0.0,0.0,0.0,-0.0030494027446997785
RFLNB,0.010225186078347867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06005648735050024,-0.0016618591389617491,0.0
BAG2,0.010205346433174008,0.0,0.0,0.01790892695575815,-0.0050125313283209275,0.0,0.0,-0.006578947368421149,0.0,0.0,0.0,0.0,-0.004585349756740282,0.0,0.0
SHISAL1,0.010193585679508248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014028277747228067,0.0,0.0,0.0
TGFB3,0.010187464534404143,0.0,0.0,0.008771671248992016,-0.001879699248120328,0.0,-0.01436577288795088,0.0,0.0,-0.009110861032964887,0.0,0.0,0.0,0.0,0.0
CORO1C,0.010162448835087573,0.0,0.0,0.0,0.0,0.0,-0.002815967044581663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOF,0.010160547411736215,0.0,-0.007030751492093696,0.0,-0.003132832080200596,0.0,0.0,0.0,0.012164762800445886,-0.00914335827544861,0.0,0.0,0.0,0.007881162095156482,0.0
ZNF559,0.010143763280909499,-0.016123798275282215,0.0,0.0,-0.0025062656641604494,0.0,-0.008055605519097212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02693,0.010138019938191788,0.0,0.0,-0.0019096535887541128,0.0,-0.0008264862118920149,0.0,0.0,-0.0009005806513242895,0.0,0.0,0.0,0.0,0.0,0.0
TREM1,0.010135615350927997,0.0,0.0,-0.002857722835489816,0.0,0.0,-0.005067567567567589,0.0,0.03195001110378279,0.0,-0.0018475227225055323,0.0,0.0,-0.0005595009624691742,0.0
NEXN,0.010124007354043707,-0.0042849035208824,0.0,0.0,0.0,0.0,-0.007839529311013617,-0.0072100119746073,0.0,-0.005980934037813909,-0.004985804768171655,0.0,0.0,-0.0010209254138051013,0.0
SCARA5,0.010102137786004895,0.0,0.0,0.017232228629522423,-0.003759398496240556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003837123603624509,0.0,0.0
