,All,B,DC,Fibroblast,Gliacyte,Intestinal Epithelial,Lymphatic EC,Mast,Mono/Macro,Pericyte,Plasma,SMC,T,Tumor,Vascular EC
BTG3,0.0,-0.004737097881873056,0.0,0.0,0.0,-0.003593898174694288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QSOX2,0.0,-0.01019326993628968,0.0,0.0,0.0,0.0,0.0,0.0,-0.000817546041527035,0.0,0.0,0.0,0.0,0.0,0.0
DEK,0.0,-0.01502416054898217,0.0,0.0,0.0,0.0,-0.005540922610814945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP1,0.0,-0.0024036410174480853,0.0,0.0,0.0,0.0,0.0,0.0,-0.003882364535146085,0.0,0.0,0.0,0.0,0.0,0.0
NOC2L,0.0,-0.007538405432804276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032772693145462126
SEMA4B,0.0,-0.008078687684520969,-0.0024559188524463796,-0.003103114286132839,-0.0042341964729259675,0.0,0.0,-0.00531025444027666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K11,0.0,-0.01703685784366088,0.10273580150329255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF823,0.0,-0.005536497203082908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018621433871906137,0.0,0.0,0.0
KIAA0586,0.0,-0.005258425533099325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037743442186737096,0.0,-0.001472913432979171,0.0,0.0,0.0
NEK3,0.0,-0.0017855942702793808,0.0,0.0,0.0,0.0,-0.004834832401480121,0.0,-0.0009411404640582148,0.0,0.0,0.0,0.0,0.0,0.0
FAM91A1,0.0,-0.022131333316947797,0.0,0.0,0.0,0.0,0.0,-0.004980340760157322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2RY8,0.0,0.07150726758597001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFG3L2,0.0,-0.018200285086220472,-0.00574721795522385,0.0,-0.0044398907103824015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI2,0.0,-0.004721624420873253,0.0,0.0,0.0,0.0,-0.00425218300593069,-0.004485470239978348,-0.00552156237278415,-0.003760602226378369,0.0,7.284103885497031e-06,0.0,0.012118875969350728,0.0
DDX3X,0.0,-0.015786741786942397,0.0,0.0,0.0,0.0,0.0,0.0004552813099243683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP155,0.0,-0.029732278076638693,0.0,0.0,-0.0044398907103824015,0.0,0.0,0.0,-0.002574566261421836,0.0,0.0,0.0,0.0,0.0,0.0
COX16,0.0,-0.0064381933423397686,0.0,0.0,0.0,0.0,-0.004252183005930739,0.0,-0.01459128000454565,-0.009434824961013557,0.0,0.0,0.0,0.0,0.0
TMUB1,0.0,-0.005829898870078262,-0.0023267025659806685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007462010100524879
TRIP10,0.0,-0.011216174556359626,0.09629495448839585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDS5B,0.0,-0.019603745816277277,0.0,0.0,0.0,0.0,0.0,0.0,-0.007167989993426593,0.0,0.0,-0.00621201891542533,-0.00045061231474129507,0.0,0.0
ADD3,0.0,-0.03125524574367574,0.0,0.0,0.047814594508538616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014842840101228763
GLIPR1,0.0,-0.016498392456314827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPN2,0.0,-0.007308025222387737,0.0,0.0,0.0,0.0,0.0,-0.010258959642066327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC26,0.0,-0.010704516797006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017440756728955356,0.0,0.0
ATP2B1,0.0,0.022039813438525624,-0.008048956379575853,0.0,0.0,0.0,0.0,-0.009854046416315954,0.0,0.0,0.0,-0.0032663172577003952,0.0,0.0,0.0
PPP1R1B,0.0,-0.003820831756400606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008813573395701429,0.0,0.0,0.0,0.0,0.0
COPS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002440850808690702,0.0,0.0,0.0
CYB561A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013266468959741713,0.0,0.0,0.0
CAMSAP2,0.0,-0.011719837583869224,0.0,0.0,0.0,0.022378116330980285,0.0,0.0045871559633028375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR75,0.0,0.026374540924613898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007287152788595559
TNFSF11,0.0,0.00012343683829300951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005326762404365504,0.0
MTCH1,0.0,-0.02789686691795381,0.0224761407398768,0.0,0.0,0.0,0.0,-0.011872118223182591,0.0,-0.01643793201882622,0.0,0.0,0.0,0.0,0.0
FBXL4,0.0,-0.008782710149062593,0.0,0.0,0.0,0.0,-0.01098284702427472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAAP20,0.0,0.11472991683045825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001372264193550469,0.0,0.0,0.0
CCDC171,0.0,-0.004612857165250544,-0.0026890494935480932,0.03329098207495025,0.0,0.0,0.0,0.0,-0.0034928796982226984,0.0,-0.0003478205025385333,-0.0002782967901595819,0.0,0.0,0.0
TRERF1,0.0,-0.005480581031576572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002610545436211995,0.0,0.0
SLC25A43,0.0,-0.010008002354137985,0.0,0.0,0.0,0.0,-0.003778537481278612,0.0,0.0,0.0,0.000155839658826118,0.0,0.0,0.0,-0.0011145067681786454
WDR34,0.0,-0.0020151608559646652,0.0005619202536304951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES1,0.0,-0.004110695690589855,0.0,0.0,0.0,-0.0004925438617373357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAB2,0.0,-0.012510639596762402,0.03332446916495178,0.0,0.0,0.0,0.0,0.0,0.0,0.042423489928633255,0.0,0.0,-0.01123848495918311,0.0,0.0
TMEM41A,0.0,-0.001962948268240467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031974380173899345,0.0,0.0,0.0,0.0,0.0
FIBP,0.0,-0.011942638278583448,0.0,0.0,-0.004439890710382506,0.0,0.0,0.0,0.0,-0.0073399363402473165,0.0,0.0,0.025944676719494734,0.0,0.0
PELI2,0.0,-0.002212070446025787,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021895809149732907,0.0,0.0,-0.0030467975262790377,0.0,-0.001512115715405733,0.0
SLC25A51,0.0,0.0006746837957601684,-0.0025079188459353596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEXI,0.0,-0.0055018669480410825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004406549855642953,0.0,0.0,0.0,0.0
CD99L2,0.0,-0.006309975092207225,0.0,0.0,0.0,0.0,0.0,0.0,-0.004972184455317884,0.0,0.0,0.0,0.0,0.0,-0.001997151023683628
TMEM251,0.0,-0.007408070954776493,0.0,0.0,-0.005125538168570926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026628521505541727,0.0,0.0
DCBLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027423596849479774,-0.005927075947366785,0.011726341417494924,0.0
INPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016720976669505393,0.0,0.0,0.0
PTPN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0890039203779994e-05,0.0,0.0,0.0
ADAM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014128990276255893,0.0,0.0,0.0
DDX10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007206093060798421,0.0,0.0,0.0
PDZD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009177055348886942,0.0,-0.0008607404844006584,0.0
HDAC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008814762865523574,0.0,0.0,0.0
CCAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016527336920583412,0.0,0.0,0.0
ARHGAP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008688873303014866,0.0,0.0,-0.004418739856538281
FAM98C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00010007929605800411,0.0,0.0,0.0
USP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018527763842172747,0.0,0.0,0.0
NSF,0.0,0.04323742444602138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCH1,0.0,0.016267021485223,0.0,0.0,0.0,-0.0004658983542981883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010517507974218223,0.0
POLL,0.0,-0.00717111698779213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059352752497257986,0.0,-0.006566299967444303,0.0,0.0
MED26,0.0,-0.002979437655916047,-0.002068017837400047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00261283310448638,0.0,0.0,0.0,0.0
UBE2Q1,0.0,0.071830427728027,0.0,0.0,0.0,-0.017045835804173407,0.0,-0.009265992734743541,0.0,0.0,0.0,0.0,0.057208990874697045,0.0,-0.0016712325682972993
CDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011105752785151195,-0.0034245389428117037,0.0,0.0
TRIM37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008225510430701554,0.0,0.0,-0.004643284882485345
GALNT11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004529232463826296,0.0,0.0,0.0
LATS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004234323155768149,0.0,0.0,0.0
KDELR2,0.0,-0.005908642640368999,0.0,0.0,0.0,0.0,-0.00413311884380241,0.0,0.0,0.0,0.0,0.00020292431158770155,-0.005628255726015074,0.0,0.0
BHLHE41,0.0,-0.007997652669430273,-0.006875590242696794,0.0,0.0,0.010180853066454467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011723669176082175,0.0
CRAMP1,0.0,-0.006272674081978825,0.0,0.0,-0.005380178001116972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBLN2,0.0,-0.004627495987027916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUFU,0.0,-0.01399137696186756,0.0,-0.0025036235328209184,0.0,0.0,0.0,0.0,0.0,-0.0040444169868372355,0.0,0.0,0.0,0.0,0.0
TYW5,0.0,-0.004096336976533167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06321049693259524,0.0,0.0,0.0,0.0
SLC38A9,0.0,-0.0026406477008108125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017709181374254209,0.0,0.0,0.0
NOL11,0.0,-0.0036722357887403866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021945340869043684,0.0
SEL1L,0.0,0.004871252310854383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESI1,0.0,-0.0062658299951736055,0.0,0.0,0.0,0.0,0.0,-0.0044854702399783385,0.0,0.0,0.0,-0.0010500407353829712,0.0,0.0,0.0
GOLGA7,0.0,-0.013761265231840592,0.0,0.0,-0.004439890710382506,-0.003694186894754981,0.034516090206263755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D2,0.0,-0.004732527755084134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT20,0.0,-0.00908960094713471,-0.009672810503868418,0.0,-0.0027257720649114,0.0,0.003322259136212568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006855534806730521
NDRG3,0.0,-0.007905819476402594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCPKMT,0.0,-0.003039524520921717,0.0,0.0,-0.004439890710382506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013817577946096207,0.0
RREB1,0.0,-0.0027244825353745263,-0.003913157893175621,0.0,0.0,0.0,0.0,0.0,-0.003362010827123344,0.0,-0.0011566291538287956,0.0,0.0,-0.010309003205941173,0.0
CLN3,0.0,-0.013932959803356116,-0.003190910609920398,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037236485033820175,0.0,0.0,0.0651872810370497,0.0,0.0
NHLRC3,0.0,-0.005184458657866266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008472310559361483,-0.006104188279195863,0.0,-0.0030835413231816377
GBF1,0.0,-0.004369308538881717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060044009456731735,0.0,0.0,0.0,0.0,0.0
DHX35,0.0,-0.00518421083918695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM76A,0.0,-0.00456860164745478,0.0,0.0,0.0,-0.0049550271040263265,0.0,-0.005062819180187166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020980134723754327
THOC7,0.0,-0.016072601208023205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015407141372336512
RHPN1,0.0,-0.010529072364940882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031895909970181854,0.0,0.0,-0.009302576483824983,0.0,0.0
ARHGDIA,0.0,0.0045019944614146995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP68,0.0,0.004287037645424185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL3,0.0,-0.008995983195475333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPCAT4,0.0,-0.004309531619492209,-0.003044992145371529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034484808420150986,0.0,0.0052187722541418725
TBPL1,0.0,-0.003350309613708856,0.0,0.0,0.0,0.0,-0.00454350770370541,0.0,0.0,0.0,0.0,-0.0014826183389870093,-0.0012308884993334026,0.0,0.0
SNN,0.0,-0.004020361132175342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020961678614056125,0.0
FKBP14,0.0,-0.0031520936988565433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027637527573409907,0.0
NEURL1B,0.0,0.00040466973107942847,0.0,0.0,0.0,0.0,-0.0019874463203183768,0.0,0.0,0.0,-0.005060051354254937,-0.0053201696077783,0.0,0.0,0.0
SNX13,0.0,-0.018828632256634028,0.0,0.0,0.0,0.0,0.0,-0.008359439817063935,0.0,0.0,0.0,0.0,0.0,0.0,-0.007453046363115937
SF3B1,0.0,-0.013202256697565614,0.0,0.0,0.0,0.011109732334388346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCOCO2,0.0,-0.02536436448931883,0.0,0.0,0.0,0.0,0.0,-0.002296939967119984,0.0,0.0,0.0,0.0,0.0,0.0,0.022429367880711364
RRAGB,0.0,-0.0039546692106388805,0.0,0.0,0.0,-0.001953724574082284,0.0,0.0,0.0,-0.0027751280940509432,0.0,-0.0026943756743119432,0.0,-0.002595496094223707,0.0
TMEM30A,0.0,-0.0028306634352184903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM1,0.0,-0.003076479053503915,0.0,0.0,0.0,0.0,-0.005650541555249505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXXC5,0.0,0.022176324112685376,-1.111427076179483e-05,0.0,-0.004234196472925954,0.0,0.0,-0.008361955981380292,0.0,0.0,-0.005066375317427796,0.0,0.0,0.0,0.02251446344056431
FAM160A2,0.0,-0.005383539505349627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM172A,0.0,-0.025690359436547596,0.0,0.0,-0.012000286286359829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC1A4,0.0,0.0004301931071508973,0.0,0.0,0.0,0.0,-0.0036695336103811146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR35,0.0,-0.005404239126916591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020340089226924076,-0.0018730456606228054,0.0,0.0,0.0
SUCLG2,0.0,-0.011722000013255178,0.0,0.0,0.0,0.0,0.0,0.0,-0.011530128970474484,0.0,0.0,0.0,0.0,0.0,0.0
FGFR1OP2,0.0,-0.012561149062793972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00834519876350172,0.0,-0.0017009028075041432,0.0,0.0,0.0
DISC1,0.0,-0.008483677579975694,0.0,0.0,0.0,-0.002724694881913784,-0.005359216857474858,-0.003660686039680061,0.0,-0.0033581773382641237,0.0,0.0,-0.00664580766777765,0.0,0.0
SRRM2,0.0,-0.010390390159470728,-0.002891813356215353,0.0,0.0,0.0,-0.007036700768945826,0.0,0.0,0.0,0.0,-0.0016204502442774375,0.0,0.0,0.0
PPP1R3B,0.0,-0.005727974293531823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041096370745995255,0.0,0.0,0.0
RAB5IF,0.0,-0.004587990617471627,0.0,0.0,0.0,0.0,-0.009458161079477542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003912401585552614
UXS1,0.0,-0.0017218008115309322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX54,0.0,-0.011520686762027742,0.0,0.0,0.0,0.0,-0.006219438078972382,-0.008880063816874628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUSB,0.0,-0.00814309842142165,0.0,0.0,0.0,0.0,0.0,-0.005310254440276559,0.0,0.0,-0.003462481993819844,0.0,0.0,0.0,0.0
LEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003577342075512252,0.0,0.0
ARID1B,0.0,-0.019397395189908694,-0.0070715342760634915,-0.006190330842114647,-0.0013544771485345182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC10,0.0,0.03298567217045818,0.0,0.0,0.0,0.0,0.0,-0.007372214941022317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF619,0.0,0.0005114535759908474,0.0,0.0,0.0,0.0,0.0,-0.005310254440276641,0.0,0.0,0.0,0.0,0.0,0.0,-0.005181161239710259
EIF2AK4,0.0,-0.005368702118521373,0.0,0.027677676427814303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016475557218106395,0.0,0.0,0.024086807862825
SBDS,0.0,0.09169654484519296,0.0,-0.0011959649420058122,0.0,-0.002364539942496102,0.0,0.0,0.0,-0.0027672275685628306,0.0,0.0,0.0,0.0,0.0
ALDOC,0.0,-0.010283823703686306,-0.007853510806901035,-0.0011283303424605403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N4BP2,0.0,-0.004838938204669984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD13A,0.0,-0.007937742881983161,0.0,0.0,0.0,0.0,0.0,-0.00531025444027666,0.0,-0.013963452295977214,0.0,0.0,0.0,0.0,0.0
FTH1,0.0,-0.0631992029014688,0.17351100893534602,0.0,0.0,0.06838882558970868,0.0,0.0,0.0,0.0,0.06271779978318565,0.0,0.1052886682179325,0.0,0.0
FAS,0.0,-0.015896074396727872,0.0,0.0,-0.004714149693657902,0.0,-0.005288734423528033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTF2,0.0,0.02824515640066376,0.0,0.0,0.0,0.0,0.0,0.0,-0.008866148412639517,0.0,0.0,0.0,0.0,0.0,0.0
DIAPH2,0.0,-0.012992054013655361,0.0,0.0,0.0,0.0,-0.004951362280590073,0.0,0.0,0.0,0.0,0.0,-0.002984635060922051,0.0,0.0
PPP1R8,0.0,-0.01582438292610506,-0.006870144239627985,0.0,-0.005811185626759403,0.02001178965889009,0.0,0.0,0.0,-0.01181376986780508,0.0,0.0,0.0,0.0,0.028937394875581526
CHST2,0.0,-0.004106399228695097,0.0,0.0,0.0,0.0,0.0,-0.00531025444027666,0.0,-0.0034364911964378676,0.0,0.0,0.0,0.0,0.0
KIAA1324,0.0,-0.0048706769597231525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012359318742367067,0.0,-0.005603993700535892,0.0,-0.0035826140248178995
UTP4,0.0,-0.003751203998648243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024484495574548606,0.0,0.0,0.0,0.0,-0.0026910293707541133
FLII,0.0,-0.018422606959654433,-0.01799387316806227,0.0,0.0,0.0,0.0,-0.004605511664208341,0.0,0.0,0.0,0.0,0.0,0.002619812284900101,-0.008636972711970637
KMT2C,0.0,-0.0008041274120268527,0.0,0.0,-0.006496833084947865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM160B1,0.0,-0.0036999169120768504,0.0,0.0,0.0,0.0,0.0,0.0,-0.00540321171978982,0.0,0.0,0.0,0.0,0.0,0.0
NQO2,0.0,-0.004006064582654573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054830163477837136,0.0,0.0,0.0,0.0,0.0
ANKRD35,0.0,-0.0034936523278969495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPT2,0.0,0.0007476051240590324,-0.0042417803603869,0.0,-0.006291138847491357,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009117181151370271,0.0,0.0,0.0
AKAP8L,0.0,0.025538509263314954,-0.0018740891707508952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014109239831411524,0.0,0.0
REEP3,0.0,-0.0031701778099959945,0.0,0.0,0.0,0.0,0.0,-0.0072897365209925215,0.0,-0.012572413331701919,0.0,-0.006534792234235368,-0.004175915897173228,0.0,0.0
PHGR1,0.0,-0.006355025829636519,0.0,0.0,0.0,0.20600602867048143,0.0,-0.017506130767221774,0.0,0.03813511939468509,0.05247589400247284,0.0,-0.0031803044346477793,0.0,0.0
PET117,0.0,-0.008712923599332904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007941038408228471,-0.008090130686782647,-0.005854840178190675
ATG5,0.0,-0.003534545591998242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058849124400971505,0.0,0.0,-0.008419937734435416,0.0,0.0
ZNF880,0.0,-0.006416507405161778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013530845189785915,0.0,0.0,0.0,-0.0023322627795017204
ARPC2,0.0,0.014170111514305514,0.0,0.0,0.0,0.0,0.0,-0.007372214941022317,0.0,0.0,0.0,-0.005274378206759397,0.0,0.0,0.0
SLC1A5,0.0,0.05219219543675688,0.0,0.0,-0.004234196472925954,0.0,0.0,-0.015091268096603447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAT2A,0.0,-0.0033489979776429512,0.0,-0.0017907510859392136,0.0,0.0,0.0,0.0,-0.001743030283179567,0.0,-0.0011132153911319633,0.0,0.0,0.0,0.0
PLEKHF1,0.0,0.07709752041581613,0.0,0.009731250343025253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048121430991513985,0.0,0.0
AREG,0.0,-0.0032553931943327726,0.0,-0.0036416187661007246,0.0,0.0,-0.0045435077037054425,-0.04880114484996704,0.0007936307442842151,0.0,0.0,0.0,0.0,0.0,0.0
HABP4,0.0,-0.014431531577851823,0.0,0.0,0.0,-0.002227346551260897,-0.0036695336103812295,0.0,0.0,0.09026588318026617,0.0,0.0,-0.005811074242698608,-0.007514308762818719,-0.010151725181897447
MUC17,0.0,0.00025508386980248104,0.0,0.0,-0.0023829483358171824,0.0,0.0,0.0,-0.007654364678687465,0.0,0.0,0.0,0.0,0.11503867715642575,0.0
TAF12,0.0,-0.015441689437454397,0.0,0.0,0.0,0.0,-0.013849750340633992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAH1,0.0,-0.014506530237305457,0.0,-0.0021208250639707126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM27,0.0,-0.016401530227316417,0.0,0.0,0.0037878787878787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SESN1,0.0,-0.02497033253513935,0.0,0.0,0.0,0.0,0.0,-0.014368571289784908,0.0,0.0,0.0,-0.00468258965511179,-0.007009358768673837,0.0,0.0
TMEM134,0.0,-0.00017389905676495963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00606453353106115,0.0
FGFR2,0.0,-0.004797574113049459,-0.0030016943595440027,0.0,0.0,0.0,0.0,0.0,0.0,-0.002826085215839619,-0.0071296098619177935,0.0,0.0,0.0,0.0
KLC2,0.0,-0.004328850721315395,0.0,0.0,0.0,0.0,0.0,0.0,-0.004113953546490682,0.0,0.0,0.0,0.0,-0.0008911565370390225,0.0
RAB12,0.0,-0.0063905523280033735,-0.010735650921102634,0.0,0.003787878787878698,0.0,0.0,0.0,0.0,-0.017935178532011847,0.0007681121343567505,0.0,0.0,0.0,0.0
WDR37,0.0,-0.02367026405395838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007255154641619495,0.0,0.0,0.0,0.0
OSBPL2,0.0,-0.016344966244067925,-0.006250064959793341,0.0,0.0,0.0,0.0,-0.006794866000813546,-0.008356103607685454,0.0,0.0,0.0,0.0,0.0,0.0
CHKA,0.0,-0.005154033589654568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05310268120040616,0.0,0.0,0.0,0.0,0.0
HDHD5,0.0,-0.011666802763036293,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033535013868900778,-0.004968005704703667,0.0,0.0,0.0,0.0,0.0
FAM114A2,0.0,-0.007963253603789557,0.0,0.0,0.0,0.006485131009939545,0.0,0.0,0.0,0.0,0.0,-0.002150312900285197,0.0,0.001309074533821259,0.0
